"","cancertype","variable",".y.","group1","group2","p","p.adj","p.format","p.signif","method","ESig3","ESig4","direction","mean_diff","logP_direction","significant"
"1081","LUAD","Dendritic Cells Activated","value","ESig4","ESig3",0.0261273616463064,0.05,"0.02613","*","Wilcoxon",0.0149093327731332,0.0238223453161332,"""sig4""^""HI""",-0.00891301254300007,1.30102999566398,0
"1082","LUAD","Dendritic Cells Resting","value","ESig4","ESig3",0.229448113626381,0.31,"0.22945","ns","Wilcoxon",0.0223245437238306,0.0269292499137201,"""sig4""^""HI""",-0.00460470618988945,0.508638306165727,0
"1083","LUAD","Macrophages M0","value","ESig4","ESig3",0.260960829119204,0.34,"0.26096","ns","Wilcoxon",0.0497422031294579,0.0651225519278033,"""sig4""^""HI""",-0.0153803487983454,0.468521082957745,0
"1084","LUAD","Macrophages M1","value","ESig4","ESig3",0.000132221149657109,0.00066,"0.00013","***","Wilcoxon",0.0519067297154062,0.0362284855208602,"""sig3""^""HI""",0.015678244194546,-3.18045606445813,1
"1085","LUAD","Macrophages M2","value","ESig4","ESig3",0.211745043879503,0.29,"0.21175","ns","Wilcoxon",0.274053309397494,0.255335420836199,"""sig3""^""HI""",0.0187178885612951,-0.537602002101044,0
"1086","LUAD","Mast Cells Activated","value","ESig4","ESig3",0.00380167336069853,0.0095,"0.00380","**","Wilcoxon",0.00443366779960884,0.00979496963088355,"""sig4""^""HI""",-0.00536130183127471,2.02227639471115,1
"1087","LUAD","Mast Cells Resting","value","ESig4","ESig3",0.194239863434783,0.27,"0.19424","ns","Wilcoxon",0.0422289037016812,0.0418036185303096,"""sig3""^""HI""",0.000425285171371637,-0.568636235841013,0
"1088","LUAD","Monocytes","value","ESig4","ESig3",0.604378058165625,0.69,"0.60438","ns","Wilcoxon",0.0240783368251075,0.0309804019709806,"""sig4""^""HI""",-0.00690206514587301,0.161150909262745,0
"1089","LUAD","NK Cells Activated","value","ESig4","ESig3",0.631549144756545,0.71,"0.63155","ns","Wilcoxon",0.0283295747256305,0.0260175464713761,"""sig3""^""HI""",0.0023120282542544,-0.148741651280925,0
"1090","LUAD","NK Cells Resting","value","ESig4","ESig3",0.127577676721019,0.19,"0.12758","ns","Wilcoxon",0.00576809146128336,0.00959849480009259,"""sig4""^""HI""",-0.00383040333880923,0.721246399047171,0
"1091","LUAD","Plasma Cells","value","ESig4","ESig3",0.248810618991549,0.33,"0.24881","ns","Wilcoxon",0.0922815388126932,0.117527786207579,"""sig4""^""HI""",-0.0252462473948858,0.481486060122112,0
"1092","LUAD","T Cells CD4 Memory Activated","value","ESig4","ESig3",0.12716928854169,0.19,"0.12717","ns","Wilcoxon",0.00627385095672441,0.00460787709287441,"""sig3""^""HI""",0.00166597386385,-0.721246399047171,0
"1093","LUAD","T Cells CD4 Memory Resting","value","ESig4","ESig3",0.0303418367654906,0.056,"0.03034","*","Wilcoxon",0.111643122815819,0.093436141898236,"""sig3""^""HI""",0.018206980917583,-1.2518119729938,0
"1094","LUAD","T Cells CD8","value","ESig4","ESig3",0.137274650879868,0.21,"0.13727","ns","Wilcoxon",0.0992459850114008,0.0844151376500922,"""sig3""^""HI""",0.0148308473613085,-0.677780705266081,0
"1095","LUAD","T Cells Follicular Helper","value","ESig4","ESig3",0.296253030952589,0.37,"0.29625","ns","Wilcoxon",0.0548121052618724,0.062692604552868,"""sig4""^""HI""",-0.00788049929099559,0.431798275933005,0
"1096","LUAD","T Cells gamma delta","value","ESig4","ESig3",0.806765307918425,0.84,"0.80677","ns","Wilcoxon",0.000772683795053118,0.000417491553570515,"""sig3""^""HI""",0.000355192241482603,-0.0757207139381184,0
"1097","LUAD","T Cells Regulatory Tregs","value","ESig4","ESig3",6.29765123771253e-05,0.00041,"6.3e-05","****","Wilcoxon",0.0312001406600799,0.0168023296919881,"""sig3""^""HI""",0.0143978109680918,-3.38721614328026,1
"1098","LUAD","Lymphocytes","value","ESig4","ESig3",0.707197265842842,0.77,"0.70720","ns","Wilcoxon",0.510879375680045,0.501680944170852,"""sig3""^""HI""",0.00919843150919353,-0.113509274827518,0
"1099","LUAD","Neutrophils...60","value","ESig4","ESig3",0.258406251524583,0.34,"0.25841","ns","Wilcoxon",0.00543183840702216,0.00688370993660165,"""sig4""^""HI""",-0.00145187152957949,0.468521082957745,0
"1100","LUAD","Eosinophils...61","value","ESig4","ESig3",0.251478643760686,0.33,"0.25148","ns","Wilcoxon",1.17588472125731e-05,0.00141830224565677,"""sig4""^""HI""",-0.0014065433984442,0.481486060122112,0
"1101","LUAD","Mast Cells","value","ESig4","ESig3",0.948770107369905,0.96,"0.94877","ns","Wilcoxon",0.04666257150129,0.0515985881611931,"""sig4""^""HI""",-0.00493601665990308,0.0177287669604316,0
"1102","LUAD","Dendritic Cells","value","ESig4","ESig3",0.273807873339014,0.35,"0.27381","ns","Wilcoxon",0.0372338764969638,0.0507515952298533,"""sig4""^""HI""",-0.0135177187328895,0.455931955649724,0
"1103","LUAD","Macrophages","value","ESig4","ESig3",0.454489800311734,0.54,"0.45449","ns","Wilcoxon",0.399780579067466,0.387666860255843,"""sig3""^""HI""",0.0121137188116227,-0.267606240177031,0
"1104","LUAD","ADORA2A","value","ESig4","ESig3",0.0328600558978616,0.06,"0.03286","*","Wilcoxon",7.60877777777778,7.39956043956044,"""sig3""^""HI""",0.209217338217338,-1.22184874961636,0
"1105","LUAD","ARG1","value","ESig4","ESig3",0.721035003856146,0.77,"0.72104","ns","Wilcoxon",0.636,0.693956043956044,"""sig4""^""HI""",-0.0579560439560439,0.113509274827518,0
"1106","LUAD","BTLA","value","ESig4","ESig3",2.25833363194027e-05,0.00018,"2.3e-05","****","Wilcoxon",4.97577777777778,4.16395604395604,"""sig3""^""HI""",0.811821733821734,-3.74472749489669,1
"1107","LUAD","BTN3A1","value","ESig4","ESig3",0.00146164298062713,0.0042,"0.00146","**","Wilcoxon",10.2042222222222,9.87505494505494,"""sig3""^""HI""",0.329167277167278,-2.3767507096021,1
"1108","LUAD","BTN3A2","value","ESig4","ESig3",0.000127866699656537,0.00066,"0.00013","***","Wilcoxon",10.5848888888889,10.0567032967033,"""sig3""^""HI""",0.528185592185592,-3.18045606445813,1
"1109","LUAD","C10orf54","value","ESig4","ESig3",0.000173078946635754,0.00083,"0.00017","***","Wilcoxon",10.1862222222222,9.80384615384615,"""sig3""^""HI""",0.382376068376068,-3.08092190762393,1
"1110","LUAD","CCL5","value","ESig4","ESig3",7.73301529289572e-05,0.00048,"7.7e-05","****","Wilcoxon",10.0368888888889,9.24032967032967,"""sig3""^""HI""",0.796559218559219,-3.31875876262441,1
"1111","LUAD","CD274","value","ESig4","ESig3",0.304355484029654,0.38,"0.30436","ns","Wilcoxon",6.13488888888889,6.04406593406593,"""sig3""^""HI""",0.0908229548229551,-0.42021640338319,0
"1112","LUAD","CD276","value","ESig4","ESig3",0.689089860728561,0.75,"0.68909","ns","Wilcoxon",11.035,11.0571428571429,"""sig4""^""HI""",-0.0221428571428568,0.1249387366083,0
"1113","LUAD","CD27","value","ESig4","ESig3",1.62214683136201e-05,0.00015,"1.6e-05","****","Wilcoxon",8.23077777777778,7.39681318681319,"""sig3""^""HI""",0.833964590964591,-3.82390874094432,1
"1114","LUAD","CD28","value","ESig4","ESig3",1.57048275085731e-05,0.00015,"1.6e-05","****","Wilcoxon",6.65388888888889,5.90175824175824,"""sig3""^""HI""",0.752130647130647,-3.82390874094432,1
"1115","LUAD","CD40","value","ESig4","ESig3",0.00054833460189858,0.0022,"0.00055","***","Wilcoxon",9.48411111111111,8.9367032967033,"""sig3""^""HI""",0.547407814407816,-2.65757731917779,1
"1116","LUAD","CD40LG","value","ESig4","ESig3",9.03217468533835e-06,9.8e-05,"9.0e-06","****","Wilcoxon",5.25477777777778,4.31626373626374,"""sig3""^""HI""",0.938514041514042,-4.0087739243075,1
"1117","LUAD","CD70","value","ESig4","ESig3",0.00631422954575738,0.015,"0.00631","**","Wilcoxon",3.97,3.40098901098901,"""sig3""^""HI""",0.569010989010989,-1.82390874094432,1
"1118","LUAD","CD80","value","ESig4","ESig3",0.0554577488298954,0.094,"0.05546","ns","Wilcoxon",5.65744444444444,5.25582417582418,"""sig3""^""HI""",0.401620268620269,-1.0268721464003,0
"1119","LUAD","CTLA4","value","ESig4","ESig3",0.00080524529093888,0.0027,"0.00081","***","Wilcoxon",6.18877777777778,5.58934065934066,"""sig3""^""HI""",0.599437118437119,-2.56863623584101,1
"1120","LUAD","CX3CL1","value","ESig4","ESig3",0.0104872501589145,0.022,"0.01049","*","Wilcoxon",10.8735555555556,10.2265934065934,"""sig3""^""HI""",0.646962148962148,-1.65757731917779,1
"1121","LUAD","CXCL10","value","ESig4","ESig3",0.00146177300260619,0.0042,"0.00146","**","Wilcoxon",9.03755555555555,8.19384615384615,"""sig3""^""HI""",0.8437094017094,-2.3767507096021,1
"1122","LUAD","CXCL9","value","ESig4","ESig3",0.000587128508831256,0.0022,"0.00059","***","Wilcoxon",10.4615555555556,9.3710989010989,"""sig3""^""HI""",1.09045665445666,-2.65757731917779,1
"1123","LUAD","EDNRB","value","ESig4","ESig3",0.24874485600396,0.33,"0.24874","ns","Wilcoxon",8.27322222222222,8.10912087912088,"""sig3""^""HI""",0.164101343101343,-0.481486060122112,0
"1124","LUAD","ENTPD1","value","ESig4","ESig3",5.97999782352118e-05,0.00041,"6.0e-05","****","Wilcoxon",10.3131111111111,9.95747252747253,"""sig3""^""HI""",0.355638583638584,-3.38721614328026,1
"1125","LUAD","GZMA","value","ESig4","ESig3",0.000865030058044107,0.0028,"0.00087","***","Wilcoxon",7.63,6.91802197802198,"""sig3""^""HI""",0.711978021978022,-2.55284196865778,1
"1126","LUAD","HAVCR2","value","ESig4","ESig3",0.000534066213559774,0.0022,"0.00053","***","Wilcoxon",9.103,8.59912087912088,"""sig3""^""HI""",0.503879120879121,-2.65757731917779,1
"1127","LUAD","HLA.A","value","ESig4","ESig3",0.000596159703447507,0.0022,"0.00060","***","Wilcoxon",15.2825555555556,14.8323076923077,"""sig3""^""HI""",0.450247863247863,-2.65757731917779,1
"1128","LUAD","HLA.B","value","ESig4","ESig3",7.96490223309566e-06,9.4e-05,"8.0e-06","****","Wilcoxon",15.5972222222222,14.9259340659341,"""sig3""^""HI""",0.671288156288158,-4.0268721464003,1
"1129","LUAD","HLA.C","value","ESig4","ESig3",0.00180982000143501,0.0048,"0.00181","**","Wilcoxon",14.972,14.5297802197802,"""sig3""^""HI""",0.44221978021978,-2.31875876262441,1
"1130","LUAD","HLA.DPA1","value","ESig4","ESig3",3.95630173197546e-06,6.3e-05,"4.0e-06","****","Wilcoxon",13.6764444444444,12.8040659340659,"""sig3""^""HI""",0.87237851037851,-4.20065945054642,1
"1131","LUAD","HLA.DPB1","value","ESig4","ESig3",5.15528399370797e-06,6.7e-05,"5.2e-06","****","Wilcoxon",13.0178888888889,12.1920879120879,"""sig3""^""HI""",0.825800976800977,-4.17392519729917,1
"1132","LUAD","HLA.DQA1","value","ESig4","ESig3",0.00115307313033578,0.0036,"0.00115","**","Wilcoxon",12.1622222222222,11.357032967033,"""sig3""^""HI""",0.805189255189255,-2.44369749923271,1
"1133","LUAD","HLA.DQA2","value","ESig4","ESig3",0.00209980309737453,0.0054,"0.00210","**","Wilcoxon",9.58611111111111,8.73846153846154,"""sig3""^""HI""",0.847649572649573,-2.26760624017703,1
"1134","LUAD","HLA.DQB1","value","ESig4","ESig3",0.00022049061505894,0.00099,"0.00022","***","Wilcoxon",12.6121111111111,11.7469230769231,"""sig3""^""HI""",0.865188034188035,-3.00436480540245,1
"1135","LUAD","HLA.DQB2","value","ESig4","ESig3",2.0804477055409e-05,0.00018,"2.1e-05","****","Wilcoxon",9.488,8.12021978021978,"""sig3""^""HI""",1.36778021978022,-3.74472749489669,1
"1136","LUAD","HLA.DRA","value","ESig4","ESig3",0.000113257300049918,0.00064,"0.00011","***","Wilcoxon",15.1073333333333,14.3442857142857,"""sig3""^""HI""",0.763047619047619,-3.19382002601611,1
"1137","LUAD","HLA.DRB1","value","ESig4","ESig3",3.05162438779809e-05,0.00023,"3.1e-05","****","Wilcoxon",13.7385555555556,12.8536263736264,"""sig3""^""HI""",0.884929181929181,-3.63827216398241,1
"1138","LUAD","HLA.DRB5","value","ESig4","ESig3",9.73265386151844e-05,0.00058,"9.7e-05","****","Wilcoxon",11.9946666666667,10.9953846153846,"""sig3""^""HI""",0.999282051282051,-3.23657200643706,1
"1139","LUAD","HMGB1","value","ESig4","ESig3",0.169644683870338,0.24,"0.16964","ns","Wilcoxon",11.9903333333333,12.0638461538462,"""sig4""^""HI""",-0.0735128205128195,0.619788758288394,0
"1140","LUAD","ICAM1","value","ESig4","ESig3",0.0152079433667116,0.03,"0.01521","*","Wilcoxon",13.2027777777778,12.7450549450549,"""sig3""^""HI""",0.457722832722833,-1.52287874528034,1
"1141","LUAD","ICOS","value","ESig4","ESig3",0.000363574704496584,0.0016,"0.00036","***","Wilcoxon",5.86422222222222,5.18318681318681,"""sig3""^""HI""",0.68103540903541,-2.79588001734407,1
"1142","LUAD","ICOSLG","value","ESig4","ESig3",0.0558154423966262,0.094,"0.05582","ns","Wilcoxon",7.87622222222222,7.67626373626374,"""sig3""^""HI""",0.199958485958486,-1.0268721464003,0
"1143","LUAD","IDO1","value","ESig4","ESig3",0.000205045208312379,0.00095,"0.00021","***","Wilcoxon",9.19577777777778,8.24241758241758,"""sig3""^""HI""",0.953360195360196,-3.02227639471115,1
"1144","LUAD","IFNA1","value","ESig4","ESig3",0.835226740447636,0.86,"0.83523","ns","Wilcoxon",0.081,0.0989010989010989,"""sig4""^""HI""",-0.0179010989010989,0.0655015487564323,0
"1145","LUAD","IFNG","value","ESig4","ESig3",0.00639221121823666,0.015,"0.00639","**","Wilcoxon",3.45611111111111,2.68296703296703,"""sig3""^""HI""",0.773144078144078,-1.82390874094432,1
"1146","LUAD","IL10","value","ESig4","ESig3",0.0193851401482007,0.038,"0.01939","*","Wilcoxon",4.14722222222222,3.73351648351648,"""sig3""^""HI""",0.413705738705739,-1.42021640338319,1
"1147","LUAD","IL12A","value","ESig4","ESig3",0.110161447657661,0.18,"0.11016","ns","Wilcoxon",3.79888888888889,3.52120879120879,"""sig3""^""HI""",0.277680097680098,-0.744727494896694,0
"1148","LUAD","IL13","value","ESig4","ESig3",0.147711991875686,0.22,"0.14771","ns","Wilcoxon",1.00111111111111,0.811648351648352,"""sig3""^""HI""",0.189462759462759,-0.657577319177794,0
"1149","LUAD","IL1A","value","ESig4","ESig3",0.37677557398723,0.45,"0.37678","ns","Wilcoxon",3.73822222222222,3.56758241758242,"""sig3""^""HI""",0.170639804639805,-0.346787486224656,0
"1150","LUAD","IL1B","value","ESig4","ESig3",0.469348350383817,0.54,"0.46935","ns","Wilcoxon",6.94411111111111,6.7167032967033,"""sig3""^""HI""",0.227407814407814,-0.267606240177031,0
"1151","LUAD","IL2","value","ESig4","ESig3",0.00605086127646796,0.015,"0.00605","**","Wilcoxon",0.884555555555556,0.587802197802198,"""sig3""^""HI""",0.296753357753358,-1.82390874094432,1
"1152","LUAD","IL2RA","value","ESig4","ESig3",0.190859385490094,0.27,"0.19086","ns","Wilcoxon",6.71988888888889,6.42373626373626,"""sig3""^""HI""",0.296152625152625,-0.568636235841013,0
"1153","LUAD","IL4","value","ESig4","ESig3",0.421254943277839,0.5,"0.42125","ns","Wilcoxon",0.230777777777778,0.21989010989011,"""sig3""^""HI""",0.0108876678876679,-0.301029995663981,0
"1154","LUAD","ITGB2","value","ESig4","ESig3",0.000122092925870728,0.00066,"0.00012","***","Wilcoxon",12.0691111111111,11.4136263736264,"""sig3""^""HI""",0.655484737484738,-3.18045606445813,1
"1155","LUAD","KIR2DL1","value","ESig4","ESig3",0.98622261109248,0.99,"0.98622","ns","Wilcoxon",1.26011111111111,1.30747252747253,"""sig4""^""HI""",-0.0473614163614162,0.00436480540245009,0
"1156","LUAD","KIR2DL3","value","ESig4","ESig3",0.121674579579268,0.19,"0.12167","ns","Wilcoxon",1.47844444444444,1.22978021978022,"""sig3""^""HI""",0.248664224664225,-0.721246399047171,0
"1157","LUAD","LAG3","value","ESig4","ESig3",0.00115886591151434,0.0036,"0.00116","**","Wilcoxon",7.09755555555556,6.41978021978022,"""sig3""^""HI""",0.677775335775335,-2.44369749923271,1
"1158","LUAD","MICA","value","ESig4","ESig3",0.169647490900439,0.24,"0.16965","ns","Wilcoxon",8.49944444444444,8.28648351648352,"""sig3""^""HI""",0.212960927960928,-0.619788758288394,0
"1159","LUAD","MICB","value","ESig4","ESig3",0.00787828969555561,0.018,"0.00788","**","Wilcoxon",7.69944444444444,7.27747252747253,"""sig3""^""HI""",0.421971916971917,-1.74472749489669,1
"1160","LUAD","PDCD1","value","ESig4","ESig3",0.000371534434872643,0.0016,"0.00037","***","Wilcoxon",6.07777777777778,5.34351648351648,"""sig3""^""HI""",0.734261294261294,-2.79588001734407,1
"1161","LUAD","PDCD1LG2","value","ESig4","ESig3",0.0101498357059109,0.022,"0.01015","*","Wilcoxon",6.78277777777778,6.32208791208791,"""sig3""^""HI""",0.460689865689865,-1.65757731917779,1
"1162","LUAD","PRF1","value","ESig4","ESig3",0.0115133878930043,0.024,"0.01151","*","Wilcoxon",8.26877777777778,7.8189010989011,"""sig3""^""HI""",0.449876678876679,-1.61978875828839,1
"1163","LUAD","SELP","value","ESig4","ESig3",0.0814805190865938,0.14,"0.08148","ns","Wilcoxon",7.01088888888889,6.68362637362637,"""sig3""^""HI""",0.327262515262515,-0.853871964321762,0
"1164","LUAD","SLAMF7","value","ESig4","ESig3",0.00169983270637003,0.0047,"0.00170","**","Wilcoxon",9.67411111111111,9.04395604395604,"""sig3""^""HI""",0.630155067155068,-2.32790214206428,1
"1165","LUAD","TGFB1","value","ESig4","ESig3",0.0497517330141274,0.087,"0.04975","*","Wilcoxon",10.7353333333333,10.4692307692308,"""sig3""^""HI""",0.266102564102564,-1.06048074738138,0
"1166","LUAD","TIGIT","value","ESig4","ESig3",3.16737777896973e-05,0.00023,"3.2e-05","****","Wilcoxon",6.86522222222222,6.09714285714286,"""sig3""^""HI""",0.768079365079365,-3.63827216398241,1
"1167","LUAD","TLR4","value","ESig4","ESig3",0.0285912600857823,0.054,"0.02859","*","Wilcoxon",8.71033333333333,8.37824175824176,"""sig3""^""HI""",0.332091575091574,-1.26760624017703,0
"1168","LUAD","TNF","value","ESig4","ESig3",0.0395383829538412,0.071,"0.03954","*","Wilcoxon",4.97822222222222,4.49384615384615,"""sig3""^""HI""",0.484376068376069,-1.14874165128092,0
"1169","LUAD","TNFRSF14","value","ESig4","ESig3",0.000624957116648352,0.0023,"0.00062","***","Wilcoxon",10.5618888888889,10.1221978021978,"""sig3""^""HI""",0.439691086691088,-2.63827216398241,1
"1170","LUAD","TNFRSF18","value","ESig4","ESig3",0.0188777046494172,0.037,"0.01888","*","Wilcoxon",6.77888888888889,6.28571428571429,"""sig3""^""HI""",0.493174603174603,-1.43179827593301,1
"1171","LUAD","TNFRSF4","value","ESig4","ESig3",0.000715237816875585,0.0024,"0.00072","***","Wilcoxon",6.78622222222222,6.28428571428571,"""sig3""^""HI""",0.501936507936508,-2.61978875828839,1
"1172","LUAD","TNFRSF9","value","ESig4","ESig3",0.0117013404097207,0.024,"0.01170","*","Wilcoxon",5.13111111111111,4.56153846153846,"""sig3""^""HI""",0.56957264957265,-1.61978875828839,1
"1173","LUAD","TNFSF4","value","ESig4","ESig3",0.00180135483970194,0.0048,"0.00180","**","Wilcoxon",6.38466666666667,5.93197802197802,"""sig3""^""HI""",0.452688644688645,-2.31875876262441,1
"1174","LUAD","TNFSF9","value","ESig4","ESig3",0.162284595309051,0.24,"0.16228","ns","Wilcoxon",6.451,6.09043956043956,"""sig3""^""HI""",0.360560439560439,-0.619788758288394,0
"1175","LUAD","VEGFA","value","ESig4","ESig3",0.783138290823627,0.83,"0.78314","ns","Wilcoxon",12.2045555555556,12.2767032967033,"""sig4""^""HI""",-0.0721477411477398,0.0809219076239261,0
"1176","LUAD","VEGFB","value","ESig4","ESig3",0.798429104672754,0.84,"0.79843","ns","Wilcoxon",10.6798888888889,10.6986813186813,"""sig4""^""HI""",-0.0187924297924287,0.0757207139381184,0
"1177","LUAD","VTCN1","value","ESig4","ESig3",0.113040821043885,0.18,"0.11304","ns","Wilcoxon",5.96322222222222,5.2810989010989,"""sig3""^""HI""",0.682123321123321,-0.744727494896694,0
"1178","LUSC","SBS1","value","ESig4","ESig3",0.843755760387511,0.87,"0.84376","ns","Wilcoxon",6.23188405797101,8.2463768115942,"""sig4""^""HI""",-2.01449275362319,0.0604807473813815,0
"1179","LUSC","SBS2","value","ESig4","ESig3",0.232686605045065,0.32,"0.23269","ns","Wilcoxon",34.8260869565217,16.3188405797101,"""sig3""^""HI""",18.5072463768116,-0.494850021680094,0
"1180","LUSC","SBS4","value","ESig4","ESig3",0.00686783698908522,0.019,"0.00687","**","Wilcoxon",45.2028985507246,109.536231884058,"""sig4""^""HI""",-64.3333333333333,1.72124639904717,1
"1181","LUSC","SBS13","value","ESig4","ESig3",0.113542141637732,0.18,"0.11354","ns","Wilcoxon",52.0434782608696,22.9855072463768,"""sig3""^""HI""",29.0579710144928,-0.744727494896694,0
"1182","LUSC","SBS15","value","ESig4","ESig3",0.308518678680399,0.4,"0.30852","ns","Wilcoxon",16.2028985507246,0.188405797101449,"""sig3""^""HI""",16.0144927536232,-0.397940008672038,0
"1183","LUSC","Leukocyte Fraction","value","ESig4","ESig3",4.47284384807445e-07,1.9e-05,"4.5e-07","****","Wilcoxon",0.378747012990197,0.257005310578279,"""sig3""^""HI""",0.121741702411918,-4.72124639904717,1
