"","group","Var1","Var2","r","adj.p","n","significant","label"
"4591","LUSC","BTN3A1","Signature 1",0.19,0.138632648768831,110,0,"LUSC 
 (n=110)"
"4592","LUSC","BTN3A2","Signature 1",0.08,0.585747276643751,110,0,"LUSC 
 (n=110)"
"4593","LUSC","C10orf54","Signature 1",0.23,0.0531410383785992,110,0,"LUSC 
 (n=110)"
"4594","LUSC","CCL5","Signature 1",0.09,0.579688686963467,110,0,"LUSC 
 (n=110)"
"4595","LUSC","CD274","Signature 1",-0.03,0.85124494394214,110,0,"LUSC 
 (n=110)"
"4596","LUSC","CD276","Signature 1",0.12,0.431697716830832,110,0,"LUSC 
 (n=110)"
"4597","LUSC","CD27","Signature 1",0.27,0.0183533355238324,110,1,"LUSC 
 (n=110)"
"4598","LUSC","CD28","Signature 1",0.21,0.0851662297694491,110,0,"LUSC 
 (n=110)"
"4599","LUSC","CD40","Signature 1",0.11,0.461001588877255,110,0,"LUSC 
 (n=110)"
"4600","LUSC","CD40LG","Signature 1",0.17,0.18527714071247,109,0,"LUSC 
 (n=109)"
"4601","LUSC","CD70","Signature 1",0.08,0.622163203072935,110,0,"LUSC 
 (n=110)"
"4602","LUSC","CD80","Signature 1",0.12,0.395299687479081,110,0,"LUSC 
 (n=110)"
"4603","LUSC","CTLA4","Signature 1",0.21,0.0824338933148445,110,0,"LUSC 
 (n=110)"
"4604","LUSC","CX3CL1","Signature 1",0,0.992065313911156,110,0,"LUSC 
 (n=110)"
"4605","LUSC","CXCL10","Signature 1",0.09,0.534584099413808,110,0,"LUSC 
 (n=110)"
"4606","LUSC","CXCL9","Signature 1",0.05,0.749480741001182,110,0,"LUSC 
 (n=110)"
"4607","LUSC","EDNRB","Signature 1",0.05,0.745789496015223,110,0,"LUSC 
 (n=110)"
"4608","LUSC","ENTPD1","Signature 1",0.25,0.031915762507696,110,1,"LUSC 
 (n=110)"
"4609","LUSC","GZMA","Signature 1",0.06,0.700425957061202,110,0,"LUSC 
 (n=110)"
"4610","LUSC","HAVCR2","Signature 1",0.09,0.568029514720116,110,0,"LUSC 
 (n=110)"
"4611","LUSC","HLA.A","Signature 1",0.12,0.419666916820409,110,0,"LUSC 
 (n=110)"
"4612","LUSC","HLA.B","Signature 1",0.13,0.353939126222186,110,0,"LUSC 
 (n=110)"
"4613","LUSC","HLA.C","Signature 1",0.11,0.467095554539616,110,0,"LUSC 
 (n=110)"
"4614","LUSC","HLA.DPA1","Signature 1",0.1,0.520707751604479,110,0,"LUSC 
 (n=110)"
"4615","LUSC","HLA.DPB1","Signature 1",0.11,0.467095554539616,110,0,"LUSC 
 (n=110)"
"4616","LUSC","HLA.DQA1","Signature 1",0.08,0.620468049109308,110,0,"LUSC 
 (n=110)"
"4617","LUSC","HLA.DQA2","Signature 1",0.1,0.501970887063979,110,0,"LUSC 
 (n=110)"
"4618","LUSC","HLA.DQB1","Signature 1",0.09,0.568029514720116,110,0,"LUSC 
 (n=110)"
"4619","LUSC","HLA.DQB2","Signature 1",0.1,0.485402417626608,110,0,"LUSC 
 (n=110)"
"4620","LUSC","HLA.DRA","Signature 1",0.1,0.483455470982447,110,0,"LUSC 
 (n=110)"
"4621","LUSC","HLA.DRB1","Signature 1",0.07,0.632582973573729,110,0,"LUSC 
 (n=110)"
"4622","LUSC","HLA.DRB5","Signature 1",0.16,0.243127264377749,110,0,"LUSC 
 (n=110)"
"4623","LUSC","HMGB1","Signature 1",0,0.992065313911156,110,0,"LUSC 
 (n=110)"
"4624","LUSC","ICAM1","Signature 1",-0.01,0.927372776352889,110,0,"LUSC 
 (n=110)"
"4625","LUSC","ICOS","Signature 1",0.15,0.262593472725173,110,0,"LUSC 
 (n=110)"
"4626","LUSC","ICOSLG","Signature 1",-0.01,0.974908249474711,110,0,"LUSC 
 (n=110)"
"4627","LUSC","IDO1","Signature 1",0.11,0.473195513794348,110,0,"LUSC 
 (n=110)"
"4628","LUSC","IFNA1","Signature 1",0,0.828184002483979,18,0,"LUSC 
 (n=18)"
"4629","LUSC","IFNA2","Signature 1",0,1,2,NA,"LUSC 
 (n=2)"
"4630","LUSC","IFNG","Signature 1",0.14,0.344510323474239,106,0,"LUSC 
 (n=106)"
"4631","LUSC","IL10","Signature 1",0.13,0.353939126222186,109,0,"LUSC 
 (n=109)"
"4632","LUSC","IL12A","Signature 1",0.04,0.823486581521504,110,0,"LUSC 
 (n=110)"
"4633","LUSC","IL13","Signature 1",0,0.992065313911156,64,0,"LUSC 
 (n=64)"
"4634","LUSC","IL1A","Signature 1",0.05,0.757159991774873,110,0,"LUSC 
 (n=110)"
"4635","LUSC","IL1B","Signature 1",-0.02,0.904333071773568,110,0,"LUSC 
 (n=110)"
"4636","LUSC","IL2","Signature 1",-0.01,0.95631728578143,57,0,"LUSC 
 (n=57)"
"4637","LUSC","IL2RA","Signature 1",0.13,0.382961263577133,110,0,"LUSC 
 (n=110)"
"4638","LUSC","IL4","Signature 1",0,0.0468509821799336,12,1,"LUSC 
 (n=12)"
"4639","LUSC","ITGB2","Signature 1",0.06,0.700322186144611,110,0,"LUSC 
 (n=110)"
"4640","LUSC","KIR2DL1","Signature 1",-0.01,0.988813440221055,73,0,"LUSC 
 (n=73)"
"4641","LUSC","KIR2DL3","Signature 1",-0.06,0.729628366949329,81,0,"LUSC 
 (n=81)"
"4642","LUSC","LAG3","Signature 1",0.12,0.392237939618168,110,0,"LUSC 
 (n=110)"
"4643","LUSC","MICA","Signature 1",-0.03,0.868103865001976,110,0,"LUSC 
 (n=110)"
"4644","LUSC","MICB","Signature 1",0.05,0.740312730974038,110,0,"LUSC 
 (n=110)"
"4645","LUSC","PDCD1","Signature 1",0.24,0.0413296446992241,110,1,"LUSC 
 (n=110)"
"4646","LUSC","PDCD1LG2","Signature 1",0.02,0.904333071773568,110,0,"LUSC 
 (n=110)"
"4647","LUSC","PRF1","Signature 1",0.03,0.839391269841116,110,0,"LUSC 
 (n=110)"
"4648","LUSC","SELP","Signature 1",0.13,0.344510323474239,110,0,"LUSC 
 (n=110)"
"4649","LUSC","SLAMF7","Signature 1",0.19,0.126303144726029,110,0,"LUSC 
 (n=110)"
"4650","LUSC","TGFB1","Signature 1",0.09,0.534584099413808,110,0,"LUSC 
 (n=110)"
"4651","LUSC","TIGIT","Signature 1",0.12,0.395449358801946,110,0,"LUSC 
 (n=110)"
"4652","LUSC","TLR4","Signature 1",-0.03,0.85124494394214,110,0,"LUSC 
 (n=110)"
"4653","LUSC","TNF","Signature 1",0.1,0.485402417626608,110,0,"LUSC 
 (n=110)"
"4654","LUSC","TNFRSF14","Signature 1",0.13,0.358354301710241,110,0,"LUSC 
 (n=110)"
"4655","LUSC","TNFRSF18","Signature 1",-0.05,0.749480741001182,110,0,"LUSC 
 (n=110)"
"4656","LUSC","TNFRSF4","Signature 1",0.22,0.0718032844563758,110,0,"LUSC 
 (n=110)"
"4657","LUSC","TNFRSF9","Signature 1",0.09,0.534584099413808,110,0,"LUSC 
 (n=110)"
"4658","LUSC","TNFSF4","Signature 1",0.07,0.649899479685455,110,0,"LUSC 
 (n=110)"
"4659","LUSC","TNFSF9","Signature 1",-0.1,0.483455470982447,110,0,"LUSC 
 (n=110)"
"4660","LUSC","VEGFA","Signature 1",0.08,0.611115739067538,110,0,"LUSC 
 (n=110)"
"4661","LUSC","VEGFB","Signature 1",-0.04,0.828184002483979,110,0,"LUSC 
 (n=110)"
"4662","LUSC","VTCN1","Signature 1",0.19,0.127126180022094,109,0,"LUSC 
 (n=109)"
"4663","LUSC","Leukocyte Fraction","Signature 2",0.28,0.00282521695469417,158,1,"LUSC 
 (n=158)"
"4664","LUSC","Stromal Fraction","Signature 2",0.37,4.35861826825106e-05,158,1,"LUSC 
 (n=158)"
"4665","LUSC","Intratumor Heterogeneity","Signature 2",0.28,0.00216694414182401,157,1,"LUSC 
 (n=157)"
"4666","LUSC","TIL Regional Fraction","Signature 2",-0.03,0.858209088577365,122,0,"LUSC 
 (n=122)"
"4667","LUSC","Proliferation","Signature 2",-0.24,0.011305157152642,157,1,"LUSC 
 (n=157)"
"4668","LUSC","Wound Healing","Signature 2",-0.28,0.00282521695469417,156,1,"LUSC 
 (n=156)"
"4669","LUSC","Macrophage Regulation","Signature 2",0.2,0.0405929908005039,157,1,"LUSC 
 (n=157)"
"4670","LUSC","Lymphocyte Infiltration Signature Score","Signature 2",0.16,0.121815245889066,157,0,"LUSC 
 (n=157)"
"4671","LUSC","IFN-gamma Response","Signature 2",0.01,0.958327696480335,157,0,"LUSC 
 (n=157)"
"4672","LUSC","TGF-beta Response","Signature 2",0.17,0.107098497874734,157,0,"LUSC 
 (n=157)"
"4673","LUSC","SNV Neoantigens","Signature 2",-0.3,0.00103684969001098,156,1,"LUSC 
 (n=156)"
"4674","LUSC","Indel Neoantigens","Signature 2",-0.23,0.0225624949961321,148,1,"LUSC 
 (n=148)"
"4675","LUSC","Silent Mutation Rate","Signature 2",-0.33,0.000374922268513565,157,1,"LUSC 
 (n=157)"
"4676","LUSC","Nonsilent Mutation Rate","Signature 2",-0.34,0.000168933853572367,157,1,"LUSC 
 (n=157)"
"4677","LUSC","Number of Segments","Signature 2",-0.27,0.00385087370193068,158,1,"LUSC 
 (n=158)"
"4678","LUSC","Fraction Altered","Signature 2",-0.25,0.00749478054641327,158,1,"LUSC 
 (n=158)"
"4679","LUSC","Aneuploidy Score","Signature 2",-0.05,0.709880644583391,158,0,"LUSC 
 (n=158)"
"4680","LUSC","Homologous Recombination Defects","Signature 2",-0.16,0.11214236453961,158,0,"LUSC 
 (n=158)"
"4681","LUSC","BCR Evenness","Signature 2",0.15,0.205096969670612,145,0,"LUSC 
 (n=145)"
"4682","LUSC","BCR Shannon","Signature 2",0.15,0.195931814834939,145,0,"LUSC 
 (n=145)"
"4683","LUSC","BCR Richness","Signature 2",0.09,0.501970887063979,150,0,"LUSC 
 (n=150)"
"4684","LUSC","TCR Shannon","Signature 2",0.01,0.916564436720062,150,0,"LUSC 
 (n=150)"
"4685","LUSC","TCR Richness","Signature 2",0.03,0.85124494394214,152,0,"LUSC 
 (n=152)"
"4686","LUSC","TCR Evenness","Signature 2",0.04,0.762422653882886,150,0,"LUSC 
 (n=150)"
"4687","LUSC","CTA Score","Signature 2",0.06,0.633195143303455,155,0,"LUSC 
 (n=155)"
"4688","LUSC","B Cells Memory","Signature 2",-0.21,0.313872815863904,50,0,"LUSC 
 (n=50)"
"4689","LUSC","B Cells Naive","Signature 2",0,0.992065313911156,140,0,"LUSC 
 (n=140)"
"4690","LUSC","Dendritic Cells Activated","Signature 2",-0.11,0.485402417626608,101,0,"LUSC 
 (n=101)"
"4691","LUSC","Dendritic Cells Resting","Signature 2",0.07,0.632582973573729,107,0,"LUSC 
 (n=107)"
"4692","LUSC","Macrophages M0","Signature 2",0.11,0.379892457880854,133,0,"LUSC 
 (n=133)"
"4693","LUSC","Macrophages M1","Signature 2",-0.13,0.2476074421815,150,0,"LUSC 
 (n=150)"
"4694","LUSC","Macrophages M2","Signature 2",0.16,0.121836538917243,157,0,"LUSC 
 (n=157)"
"4695","LUSC","Mast Cells Activated","Signature 2",0.15,0.377603071529447,75,0,"LUSC 
 (n=75)"
"4696","LUSC","Mast Cells Resting","Signature 2",-0.05,0.749253731343283,101,0,"LUSC 
 (n=101)"
"4697","LUSC","Monocytes","Signature 2",0.09,0.579688686963467,108,0,"LUSC 
 (n=108)"
"4698","LUSC","NK Cells Activated","Signature 2",-0.14,0.355837966443094,92,0,"LUSC 
 (n=92)"
"4699","LUSC","NK Cells Resting","Signature 2",0.03,0.85124494394214,97,0,"LUSC 
 (n=97)"
"4700","LUSC","Plasma Cells","Signature 2",-0.03,0.826139197205418,151,0,"LUSC 
 (n=151)"
"4701","LUSC","T Cells CD4 Memory Activated","Signature 2",-0.23,0.160133593653778,69,0,"LUSC 
 (n=69)"
"4702","LUSC","T Cells CD4 Memory Resting","Signature 2",0.07,0.5996654553277,132,0,"LUSC 
 (n=132)"
"4703","LUSC","T Cells CD4 Naive","Signature 2",0,0.916258434061032,13,0,"LUSC 
 (n=13)"
"4704","LUSC","T Cells CD8","Signature 2",-0.1,0.435748123819042,157,0,"LUSC 
 (n=157)"
"4705","LUSC","T Cells Follicular Helper","Signature 2",-0.2,0.0632722994593436,142,0,"LUSC 
 (n=142)"
"4706","LUSC","T Cells gamma delta","Signature 2",0,0.79304897314376,3,0,"LUSC 
 (n=3)"
"4707","LUSC","T Cells Regulatory Tregs","Signature 2",0.02,0.904333071773568,111,0,"LUSC 
 (n=111)"
"4708","LUSC","Lymphocytes","Signature 2",-0.09,0.489138797202329,157,0,"LUSC 
 (n=157)"
"4709","LUSC","Neutrophils...60","Signature 2",0.05,0.757159991774873,93,0,"LUSC 
 (n=93)"
"4710","LUSC","Eosinophils...61","Signature 2",0,0.757159991774873,15,0,"LUSC 
 (n=15)"
"4711","LUSC","Mast Cells","Signature 2",0.06,0.629477671186398,155,0,"LUSC 
 (n=155)"
"4712","LUSC","Dendritic Cells","Signature 2",-0.03,0.832857798209996,140,0,"LUSC 
 (n=140)"
"4713","LUSC","Macrophages","Signature 2",0.11,0.342085377904822,157,0,"LUSC 
 (n=157)"
"4714","LUSC","ADORA2A","Signature 2",0.02,0.866641370467456,157,0,"LUSC 
 (n=157)"
"4715","LUSC","ARG1","Signature 2",-0.06,0.700425957061202,122,0,"LUSC 
 (n=122)"
"4716","LUSC","BTLA","Signature 2",0.19,0.0564966589871342,157,0,"LUSC 
 (n=157)"
"4717","LUSC","BTN3A1","Signature 2",0.03,0.828184002483979,157,0,"LUSC 
 (n=157)"
"4718","LUSC","BTN3A2","Signature 2",-0.07,0.585747276643751,157,0,"LUSC 
 (n=157)"
"4719","LUSC","C10orf54","Signature 2",0.07,0.579688686963467,157,0,"LUSC 
 (n=157)"
"4720","LUSC","CCL5","Signature 2",0.04,0.744108892615838,157,0,"LUSC 
 (n=157)"
"4721","LUSC","CD274","Signature 2",0.04,0.75977239642287,157,0,"LUSC 
 (n=157)"
"4722","LUSC","CD276","Signature 2",0.14,0.210883977714837,157,0,"LUSC 
 (n=157)"
"4723","LUSC","CD27","Signature 2",0.2,0.0413296446992241,157,1,"LUSC 
 (n=157)"
"4724","LUSC","CD28","Signature 2",0.26,0.00652886798622607,157,1,"LUSC 
 (n=157)"
"4725","LUSC","CD40","Signature 2",-0.03,0.85124494394214,157,0,"LUSC 
 (n=157)"
"4726","LUSC","CD40LG","Signature 2",0.11,0.353939126222186,157,0,"LUSC 
 (n=157)"
"4727","LUSC","CD70","Signature 2",-0.03,0.826139197205418,157,0,"LUSC 
 (n=157)"
"4728","LUSC","CD80","Signature 2",0.09,0.48982541771106,157,0,"LUSC 
 (n=157)"
"4729","LUSC","CTLA4","Signature 2",0.11,0.340949771225555,157,0,"LUSC 
 (n=157)"
"4730","LUSC","CX3CL1","Signature 2",-0.04,0.787789313913845,157,0,"LUSC 
 (n=157)"
"4731","LUSC","CXCL10","Signature 2",-0.01,0.934794094503528,157,0,"LUSC 
 (n=157)"
"4732","LUSC","CXCL9","Signature 2",-0.01,0.932162512666142,157,0,"LUSC 
 (n=157)"
"4733","LUSC","EDNRB","Signature 2",0.1,0.422651241473828,157,0,"LUSC 
 (n=157)"
"4734","LUSC","ENTPD1","Signature 2",0.16,0.138632648768831,157,0,"LUSC 
 (n=157)"
"4735","LUSC","GZMA","Signature 2",-0.07,0.579688686963467,157,0,"LUSC 
 (n=157)"
"4736","LUSC","HAVCR2","Signature 2",0.11,0.336026019532808,157,0,"LUSC 
 (n=157)"
"4737","LUSC","HLA.A","Signature 2",0,0.992065313911156,157,0,"LUSC 
 (n=157)"
"4738","LUSC","HLA.B","Signature 2",-0.05,0.700425957061202,157,0,"LUSC 
 (n=157)"
"4739","LUSC","HLA.C","Signature 2",-0.02,0.890611977789056,157,0,"LUSC 
 (n=157)"
"4740","LUSC","HLA.DPA1","Signature 2",0.06,0.630627251671116,157,0,"LUSC 
 (n=157)"
"4741","LUSC","HLA.DPB1","Signature 2",0.06,0.630627251671116,157,0,"LUSC 
 (n=157)"
"4742","LUSC","HLA.DQA1","Signature 2",0.07,0.568029514720116,157,0,"LUSC 
 (n=157)"
"4743","LUSC","HLA.DQA2","Signature 2",0,0.992065313911156,157,0,"LUSC 
 (n=157)"
"4744","LUSC","HLA.DQB1","Signature 2",0.01,0.916564436720062,157,0,"LUSC 
 (n=157)"
"4745","LUSC","HLA.DQB2","Signature 2",-0.03,0.79304897314376,157,0,"LUSC 
 (n=157)"
"4746","LUSC","HLA.DRA","Signature 2",0.05,0.700425957061202,157,0,"LUSC 
 (n=157)"
"4747","LUSC","HLA.DRB1","Signature 2",0.05,0.700425957061202,157,0,"LUSC 
 (n=157)"
"4748","LUSC","HLA.DRB5","Signature 2",0.05,0.723637041601788,157,0,"LUSC 
 (n=157)"
"4749","LUSC","HMGB1","Signature 2",-0.05,0.708381437652943,157,0,"LUSC 
 (n=157)"
"4750","LUSC","ICAM1","Signature 2",0.04,0.749480741001182,157,0,"LUSC 
 (n=157)"
"4751","LUSC","ICOS","Signature 2",0.08,0.500513731007599,157,0,"LUSC 
 (n=157)"
"4752","LUSC","ICOSLG","Signature 2",0.02,0.87326737605285,157,0,"LUSC 
 (n=157)"
"4753","LUSC","IDO1","Signature 2",-0.03,0.816703586320609,157,0,"LUSC 
 (n=157)"
"4754","LUSC","IFNA1","Signature 2",-0.13,0.676922895167887,31,0,"LUSC 
 (n=31)"
"4755","LUSC","IFNA2","Signature 2",0,0.749253731343283,4,0,"LUSC 
 (n=4)"
"4756","LUSC","IFNG","Signature 2",-0.07,0.580882479343049,152,0,"LUSC 
 (n=152)"
"4757","LUSC","IL10","Signature 2",0.1,0.385516582957545,155,0,"LUSC 
 (n=155)"
"4758","LUSC","IL12A","Signature 2",-0.14,0.215247532690726,157,0,"LUSC 
 (n=157)"
"4759","LUSC","IL13","Signature 2",-0.05,0.757159991774873,90,0,"LUSC 
 (n=90)"
"4760","LUSC","IL1A","Signature 2",-0.03,0.85124494394214,157,0,"LUSC 
 (n=157)"
"4761","LUSC","IL1B","Signature 2",-0.01,0.962525233176392,157,0,"LUSC 
 (n=157)"
"4762","LUSC","IL2","Signature 2",0.16,0.353939126222186,78,0,"LUSC 
 (n=78)"
"4763","LUSC","IL2RA","Signature 2",0.17,0.103853301971817,157,0,"LUSC 
 (n=157)"
"4764","LUSC","IL4","Signature 2",0,0.826139197205418,20,0,"LUSC 
 (n=20)"
"4765","LUSC","ITGB2","Signature 2",0.11,0.353939126222186,157,0,"LUSC 
 (n=157)"
"4766","LUSC","KIR2DL1","Signature 2",-0.26,0.0272826781221302,107,1,"LUSC 
 (n=107)"
"4767","LUSC","KIR2DL3","Signature 2",0,0.992065313911156,109,0,"LUSC 
 (n=109)"
"4768","LUSC","LAG3","Signature 2",0.01,0.915943811660836,157,0,"LUSC 
 (n=157)"
"4769","LUSC","MICA","Signature 2",-0.16,0.126303144726029,157,0,"LUSC 
 (n=157)"
"4770","LUSC","MICB","Signature 2",-0.04,0.784443629175557,157,0,"LUSC 
 (n=157)"
"4771","LUSC","PDCD1","Signature 2",0.12,0.320111777992678,157,0,"LUSC 
 (n=157)"
"4772","LUSC","PDCD1LG2","Signature 2",-0.02,0.904333071773568,157,0,"LUSC 
 (n=157)"
"4773","LUSC","PRF1","Signature 2",-0.05,0.700425957061202,157,0,"LUSC 
 (n=157)"
"4774","LUSC","SELP","Signature 2",0.18,0.0697067505097336,157,0,"LUSC 
 (n=157)"
"4775","LUSC","SLAMF7","Signature 2",0.13,0.234466108743187,157,0,"LUSC 
 (n=157)"
"4776","LUSC","TGFB1","Signature 2",0.04,0.745317893951396,157,0,"LUSC 
 (n=157)"
"4777","LUSC","TIGIT","Signature 2",0.16,0.127981001671267,157,0,"LUSC 
 (n=157)"
"4778","LUSC","TLR4","Signature 2",0.12,0.320111777992678,157,0,"LUSC 
 (n=157)"
"4779","LUSC","TNF","Signature 2",0.04,0.762318986179341,157,0,"LUSC 
 (n=157)"
"4780","LUSC","TNFRSF14","Signature 2",-0.02,0.904333071773568,157,0,"LUSC 
 (n=157)"
"4781","LUSC","TNFRSF18","Signature 2",-0.03,0.826139197205418,157,0,"LUSC 
 (n=157)"
"4782","LUSC","TNFRSF4","Signature 2",0.14,0.20652252038992,157,0,"LUSC 
 (n=157)"
"4783","LUSC","TNFRSF9","Signature 2",0.08,0.522409068611011,157,0,"LUSC 
 (n=157)"
"4784","LUSC","TNFSF4","Signature 2",0.16,0.126951983765853,157,0,"LUSC 
 (n=157)"
"4785","LUSC","TNFSF9","Signature 2",-0.04,0.757159991774873,157,0,"LUSC 
 (n=157)"
"4786","LUSC","VEGFA","Signature 2",0.06,0.621311148664491,157,0,"LUSC 
 (n=157)"
"4787","LUSC","VEGFB","Signature 2",0.02,0.904333071773568,157,0,"LUSC 
 (n=157)"
"4788","LUSC","VTCN1","Signature 2",0.06,0.632582973573729,156,0,"LUSC 
 (n=156)"
"4789","LUSC","Leukocyte Fraction","Signature 3",0.48,2.86056223176545e-10,191,1,"LUSC 
 (n=191)"
"4790","LUSC","Stromal Fraction","Signature 3",0.48,2.86056223176545e-10,191,1,"LUSC 
 (n=191)"
"4791","LUSC","Intratumor Heterogeneity","Signature 3",0.1,0.353939126222186,190,0,"LUSC 
 (n=190)"
"4792","LUSC","TIL Regional Fraction","Signature 3",0.09,0.491608975933969,152,0,"LUSC 
 (n=152)"
"4793","LUSC","Proliferation","Signature 3",-0.31,0.00019194139335991,190,1,"LUSC 
 (n=190)"
"4794","LUSC","Wound Healing","Signature 3",-0.32,0.000106121257336609,190,1,"LUSC 
 (n=190)"
"4795","LUSC","Macrophage Regulation","Signature 3",0.37,4.92431673942938e-06,190,1,"LUSC 
 (n=190)"
"4796","LUSC","Lymphocyte Infiltration Signature Score","Signature 3",0.37,7.31580764110101e-06,190,1,"LUSC 
 (n=190)"
"4797","LUSC","IFN-gamma Response","Signature 3",0.33,5.38163252732499e-05,190,1,"LUSC 
 (n=190)"
"4798","LUSC","TGF-beta Response","Signature 3",0.34,3.60189879129476e-05,190,1,"LUSC 
 (n=190)"
"4799","LUSC","SNV Neoantigens","Signature 3",-0.08,0.489483496100519,188,0,"LUSC 
 (n=188)"
"4800","LUSC","Indel Neoantigens","Signature 3",0.06,0.629477671186398,178,0,"LUSC 
 (n=178)"
"4801","LUSC","Silent Mutation Rate","Signature 3",-0.06,0.632582973573729,191,0,"LUSC 
 (n=191)"
"4802","LUSC","Nonsilent Mutation Rate","Signature 3",-0.07,0.534584099413808,191,0,"LUSC 
 (n=191)"
"4803","LUSC","Number of Segments","Signature 3",-0.4,4.55182571677404e-07,192,1,"LUSC 
 (n=192)"
"4804","LUSC","Fraction Altered","Signature 3",-0.5,6.80233726756574e-11,192,1,"LUSC 
 (n=192)"
"4805","LUSC","Aneuploidy Score","Signature 3",-0.15,0.109411495244065,191,0,"LUSC 
 (n=191)"
"4806","LUSC","Homologous Recombination Defects","Signature 3",-0.28,0.000765625751517278,191,1,"LUSC 
 (n=191)"
"4807","LUSC","BCR Evenness","Signature 3",0.05,0.700425957061202,175,0,"LUSC 
 (n=175)"
"4808","LUSC","BCR Shannon","Signature 3",0.23,0.0118048631886204,175,1,"LUSC 
 (n=175)"
"4809","LUSC","BCR Richness","Signature 3",0.28,0.0010017110486797,182,1,"LUSC 
 (n=182)"
"4810","LUSC","TCR Shannon","Signature 3",0.21,0.0202124886686879,181,1,"LUSC 
 (n=181)"
"4811","LUSC","TCR Richness","Signature 3",0.2,0.0270437432610748,184,1,"LUSC 
 (n=184)"
"4812","LUSC","TCR Evenness","Signature 3",0.09,0.461001588877255,181,0,"LUSC 
 (n=181)"
"4813","LUSC","CTA Score","Signature 3",-0.04,0.745317893951396,187,0,"LUSC 
 (n=187)"
"4814","LUSC","B Cells Memory","Signature 3",-0.26,0.106841103017141,66,0,"LUSC 
 (n=66)"
"4815","LUSC","B Cells Naive","Signature 3",0.04,0.738227976608866,169,0,"LUSC 
 (n=169)"
"4816","LUSC","Dendritic Cells Activated","Signature 3",-0.16,0.20609549239109,115,0,"LUSC 
 (n=115)"
"4817","LUSC","Dendritic Cells Resting","Signature 3",-0.13,0.340949771225555,127,0,"LUSC 
 (n=127)"
"4818","LUSC","Macrophages M0","Signature 3",-0.03,0.843636597863286,165,0,"LUSC 
 (n=165)"
"4819","LUSC","Macrophages M1","Signature 3",-0.05,0.700425957061202,181,0,"LUSC 
 (n=181)"
"4820","LUSC","Macrophages M2","Signature 3",-0.11,0.302485061093665,190,0,"LUSC 
 (n=190)"
"4821","LUSC","Mast Cells Activated","Signature 3",0.15,0.326007693940187,92,0,"LUSC 
 (n=92)"
"4822","LUSC","Mast Cells Resting","Signature 3",-0.06,0.701028990929441,122,0,"LUSC 
 (n=122)"
"4823","LUSC","Monocytes","Signature 3",-0.09,0.483455470982447,135,0,"LUSC 
 (n=135)"
"4824","LUSC","NK Cells Activated","Signature 3",-0.02,0.900338093977259,115,0,"LUSC 
 (n=115)"
"4825","LUSC","NK Cells Resting","Signature 3",0.13,0.353939126222186,115,0,"LUSC 
 (n=115)"
"4826","LUSC","Plasma Cells","Signature 3",0.13,0.208082103748956,182,0,"LUSC 
 (n=182)"
"4827","LUSC","T Cells CD4 Memory Activated","Signature 3",-0.06,0.741456397688315,88,0,"LUSC 
 (n=88)"
"4828","LUSC","T Cells CD4 Memory Resting","Signature 3",0.07,0.568029514720116,154,0,"LUSC 
 (n=154)"
"4829","LUSC","T Cells CD4 Naive","Signature 3",0,0.5996654553277,14,0,"LUSC 
 (n=14)"
"4830","LUSC","T Cells CD8","Signature 3",-0.05,0.661362073814539,190,0,"LUSC 
 (n=190)"
"4831","LUSC","T Cells Follicular Helper","Signature 3",-0.1,0.353939126222186,174,0,"LUSC 
 (n=174)"
"4832","LUSC","T Cells gamma delta","Signature 3",0,0.79304897314376,3,0,"LUSC 
 (n=3)"
"4833","LUSC","T Cells Regulatory Tregs","Signature 3",0.02,0.91205379747692,134,0,"LUSC 
 (n=134)"
"4834","LUSC","Lymphocytes","Signature 3",0.12,0.251335760356482,190,0,"LUSC 
 (n=190)"
"4835","LUSC","Neutrophils...60","Signature 3",-0.07,0.632582973573729,108,0,"LUSC 
 (n=108)"
"4836","LUSC","Eosinophils...61","Signature 3",0,0.915943811660836,18,0,"LUSC 
 (n=18)"
"4837","LUSC","Mast Cells","Signature 3",0.01,0.910779957385093,187,0,"LUSC 
 (n=187)"
"4838","LUSC","Dendritic Cells","Signature 3",-0.14,0.169198679554567,167,0,"LUSC 
 (n=167)"
"4839","LUSC","Macrophages","Signature 3",-0.05,0.649899479685455,190,0,"LUSC 
 (n=190)"
"4840","LUSC","ADORA2A","Signature 3",0.28,0.00096535928941337,191,1,"LUSC 
 (n=191)"
"4841","LUSC","ARG1","Signature 3",-0.08,0.575401938236668,145,0,"LUSC 
 (n=145)"
"4842","LUSC","BTLA","Signature 3",0.28,0.000765625751517278,191,1,"LUSC 
 (n=191)"
"4843","LUSC","BTN3A1","Signature 3",0.27,0.00125162132553761,191,1,"LUSC 
 (n=191)"
"4844","LUSC","BTN3A2","Signature 3",0.2,0.0217613033778444,191,1,"LUSC 
 (n=191)"
"4845","LUSC","C10orf54","Signature 3",0.35,1.88690989784814e-05,191,1,"LUSC 
 (n=191)"
"4846","LUSC","CCL5","Signature 3",0.28,0.000953507105763727,191,1,"LUSC 
 (n=191)"
"4847","LUSC","CD274","Signature 3",0.08,0.485402417626608,191,0,"LUSC 
 (n=191)"
"4848","LUSC","CD276","Signature 3",0.08,0.453325583095681,191,0,"LUSC 
 (n=191)"
"4849","LUSC","CD27","Signature 3",0.38,2.23719788158011e-06,191,1,"LUSC 
 (n=191)"
